11	14	36	84	57	24	3
11	25	65	156	106	44	3
21	43	106	250	171	67	3
32	57	145	346	236	93	3
32	69	175	416	288	116	3
41	79	196	464	330	130	3
47	85	209	501	355	139	3
47	85	218	520	361	139	3
47	85	218	522	361	140	3
47	85	218	530	369	146	3
47	85	219	530	369	146	3
47	92	225	530	369	146	3
47	92	225	530	369	146	3
47	92	223	522	369	146	3
47	92	217	513	356	146	3
47	92	217	515	356	138	3
47	92	223	537	372	151	3
47	92	236	563	392	153	3
47	92	242	582	401	159	3
47	92	242	582	401	159	3
47	92	242	589	401	159	3
47	99	250	589	401	159	3
48	99	250	589	401	159	3
54	99	250	589	401	159	3
54	99	242	579	401	159	3
54	91	232	552	383	156	3
43	89	213	509	355	144	3
43	78	187	448	309	121	3
35	72	169	399	271	106	3
35	66	159	374	255	103	3
32	60	139	329	225	92	3
24	51	124	297	208	86	3
24	43	113	266	189	75	3
16	36	79	193	134	54	3
10	16	35	89	58	25	3
0	1	2	10	8	1	3
0	1	2	10	8	1	3
