65	151	251	81	37	19	6
171	378	637	209	98	43	6
223	489	829	271	125	53	6
260	575	961	319	145	60	6
286	629	1059	350	162	68	6
306	670	1138	375	172	76	6
312	690	1173	390	178	76	6
312	690	1185	390	178	76	6
312	701	1197	390	185	76	6
319	703	1211	397	185	76	6
319	716	1229	399	185	76	6
319	722	1237	407	185	76	6
312	688	1187	388	182	76	6
280	618	1075	351	161	71	6
226	490	828	272	125	52	6
163	348	582	193	85	36	6
68	158	256	87	36	15	6
16	49	67	22	5	6	6
7	24	23	7	5	0	6
7	24	23	7	-2	0	6
