-2	2	5	9	16	12	2
6	9	17	42	122	64	2
6	16	34	72	215	119	2
13	16	46	101	302	174	2
13	23	53	132	389	228	2
13	29	73	163	475	279	2
14	36	80	187	545	321	2
20	36	82	201	587	346	2
20	43	90	217	626	372	2
20	43	97	225	655	386	2
20	43	97	231	670	393	2
20	43	97	231	672	397	2
20	43	97	231	681	403	2
20	43	97	238	691	410	2
20	43	97	238	692	410	2
21	43	97	240	704	421	2
27	43	104	248	704	421	2
27	43	104	248	711	422	2
27	43	104	248	713	428	2
27	43	104	248	720	428	2
27	43	104	248	722	439	2
27	50	104	248	733	439	2
27	50	104	248	733	439	2
27	50	104	255	733	439	2
27	50	104	255	733	439	2
27	50	104	255	731	439	2
27	50	104	250	716	437	2
27	50	104	241	682	418	2
27	45	90	222	630	391	2
27	39	80	192	546	344	2
17	31	68	160	450	285	2
17	31	53	126	351	227	2
17	18	41	101	278	189	2
9	18	29	76	201	138	2
9	12	23	56	150	101	2
9	5	12	36	94	61	2
0	5	1	11	16	18	2
