41	84	262	130	58	25	4
71	149	464	229	99	45	4
86	184	576	279	123	51	4
98	215	673	322	145	61	4
105	228	715	349	156	61	4
112	243	757	370	156	69	4
125	261	812	395	174	69	4
125	275	850	414	181	76	4
132	282	879	429	188	76	4
132	289	900	437	188	76	4
139	296	918	442	196	76	4
139	300	935	454	196	83	4
139	307	952	464	203	83	4
146	307	966	474	203	83	4
146	315	974	481	210	83	4
146	315	984	481	210	83	4
146	315	992	485	210	90	4
146	322	1003	491	210	90	4
146	322	993	491	212	90	4
154	329	1013	498	218	90	4
154	329	1013	498	218	90	4
154	329	1013	498	218	90	4
154	329	1013	489	218	90	4
154	329	1004	489	218	90	4
148	314	963	481	209	90	4
139	298	912	459	199	90	4
127	267	811	411	178	73	4
96	208	624	327	139	60	4
63	135	396	213	86	37	4
30	64	184	99	39	15	4
3	12	26	23	3	0	4
