3	1	1	3	6	18	1
3	1	5	17	41	106	1
3	1	12	32	75	201	1
3	9	19	47	116	301	1
10	9	19	66	150	398	1
10	17	31	82	186	491	1
10	17	33	89	209	543	1
10	17	41	93	230	602	1
10	17	41	102	241	639	1
17	17	41	102	250	654	1
17	17	41	102	250	663	1
17	17	41	102	257	668	1
17	24	41	109	264	688	1
17	24	41	109	264	688	1
17	24	41	109	264	696	1
17	24	41	109	264	696	1
17	24	41	109	264	696	1
17	24	41	109	264	696	1
17	24	41	109	264	696	1
17	24	41	109	271	706	1
17	24	41	109	271	707	1
17	24	41	116	271	722	1
17	24	48	116	271	726	1
17	24	48	116	271	732	1
17	24	48	116	271	721	1
17	24	48	114	268	698	1
17	24	48	106	249	651	1
17	24	33	93	219	571	1
9	22	33	80	186	492	1
9	16	33	69	163	426	1
9	16	25	48	121	321	1
9	4	13	24	59	165	1
1	4	7	8	15	42	1
