-1	5	4	7	16	45	1
-1	5	5	18	46	114	1
0	5	11	35	81	210	1
6	5	19	48	119	304	1
6	12	23	62	159	406	1
6	13	30	81	196	511	1
13	19	41	94	231	595	1
13	19	41	107	258	663	1
13	19	48	107	270	700	1
13	19	48	117	279	721	1
13	19	48	117	285	732	1
13	26	48	117	285	739	1
13	26	48	117	285	739	1
13	26	48	117	285	747	1
13	26	48	124	292	755	1
13	26	48	124	292	763	1
13	26	48	124	302	774	1
13	26	48	124	302	788	1
13	26	48	131	313	802	1
13	26	49	131	320	820	1
20	26	55	131	320	832	1
20	26	55	138	325	843	1
20	26	55	138	331	854	1
20	26	55	138	332	862	1
20	26	55	138	338	880	1
20	26	55	138	345	886	1
20	26	55	138	345	886	1
20	26	55	138	345	886	1
20	26	55	145	345	878	1
20	26	55	145	345	878	1
20	26	55	143	337	870	1
20	26	55	137	337	870	1
20	26	55	137	337	863	1
20	26	55	137	329	851	1
20	26	55	137	329	845	1
20	26	55	137	321	837	1
20	26	55	137	321	823	1
20	26	55	135	311	801	1
20	26	53	129	298	767	1
12	26	47	112	268	692	1
12	18	36	93	220	566	1
12	18	26	64	145	383	1
10	1	13	27	64	168	1
1	1	7	6	16	41	1
1	1	7	6	3	11	1
