6	0	3	15	36	91	1
6	0	10	33	76	203	1
6	7	16	48	114	300	1
6	13	27	63	149	394	1
6	13	28	77	178	472	1
14	13	34	79	196	524	1
14	13	34	85	210	558	1
14	13	34	85	218	581	1
14	20	34	92	225	594	1
14	20	34	92	225	605	1
14	20	35	92	232	610	1
14	20	41	92	232	616	1
14	20	41	99	232	621	1
14	20	41	99	239	633	1
14	20	41	99	246	642	1
14	20	41	99	246	642	1
14	20	41	99	246	649	1
14	20	41	99	246	649	1
14	20	41	99	246	649	1
14	20	41	99	238	627	1
14	20	41	99	238	619	1
14	20	41	99	238	610	1
14	20	41	99	238	620	1
14	20	41	99	239	641	1
14	20	41	99	245	648	1
14	20	41	99	245	648	1
14	20	41	99	245	652	1
14	20	41	100	253	665	1
14	20	41	107	265	687	1
14	20	41	113	265	710	1
14	20	41	113	266	721	1
14	20	41	113	272	721	1
14	20	41	113	269	700	1
14	20	41	107	250	654	1
14	20	39	88	206	542	1
14	17	26	64	149	398	1
3	7	12	30	71	195	1
3	7	4	6	19	57	1
