6	14	36	89	62	24	3
13	24	67	164	110	45	3
21	35	92	225	150	60	3
21	45	117	279	182	74	3
28	58	141	339	226	90	3
30	68	167	396	272	110	3
36	74	183	441	302	120	3
38	81	202	481	327	130	3
46	82	219	519	350	140	3
46	91	224	544	363	147	3
46	91	233	552	375	147	3
47	99	235	565	377	154	3
53	99	241	565	386	154	3
53	99	241	567	386	154	3
53	99	241	580	386	154	3
53	99	241	580	394	154	3
53	99	250	588	394	154	3
53	99	250	588	394	161	3
53	99	250	595	401	161	3
53	99	250	595	401	161	3
53	99	250	595	401	161	3
53	99	250	581	401	161	3
53	99	250	581	401	161	3
53	99	250	581	401	161	3
53	99	250	588	401	161	3
53	99	250	598	401	161	3
53	99	250	598	401	161	3
53	99	250	583	401	161	3
53	99	241	563	386	158	3
45	89	216	510	353	143	3
40	74	182	429	300	120	3
26	45	109	264	187	73	3
12	16	40	97	68	25	3
0	3	3	9	9	2	3
0	3	3	9	9	2	3
0	3	3	9	9	2	3
0	3	3	9	9	2	3
