2	0	2	5	7	22	1
2	0	10	24	59	158	1
9	6	17	44	105	281	1
9	6	24	56	140	380	1
9	13	24	69	165	445	1
9	13	31	85	198	536	1
9	14	32	86	219	577	1
9	20	38	92	221	598	1
9	20	38	92	231	612	1
9	20	38	92	231	613	1
9	20	38	99	231	619	1
9	20	38	99	233	631	1
9	20	38	99	241	641	1
9	20	38	99	241	648	1
9	20	38	99	241	648	1
9	20	38	99	241	648	1
9	20	38	99	241	640	1
9	20	38	99	241	640	1
9	20	38	99	241	631	1
9	20	38	99	241	622	1
9	20	38	99	233	614	1
9	20	38	99	233	614	1
10	20	38	99	233	614	1
16	20	38	99	230	606	1
16	20	38	97	222	588	1
16	20	38	89	210	545	1
7	20	28	71	167	445	1
7	8	19	40	94	246	1
7	8	10	9	22	48	1
0	8	8	3	2	3	1
