25	58	173	90	39	15	4
66	140	435	215	95	37	4
87	185	576	288	129	55	4
108	227	706	353	156	66	4
139	292	908	451	199	84	4
167	355	1098	546	243	100	4
187	404	1244	627	277	118	4
199	437	1329	672	297	124	4
205	437	1338	676	297	124	4
205	431	1310	669	297	124	4
193	412	1268	652	284	124	4
193	406	1229	638	276	124	4
180	386	1183	612	271	112	4
180	380	1155	598	265	112	4
171	365	1117	577	249	109	4
165	353	1072	553	239	101	4
165	353	1063	545	239	101	4
165	353	1070	547	239	101	4
172	360	1107	568	239	101	4
172	362	1119	570	252	101	4
172	371	1137	584	252	102	4
179	371	1147	591	259	108	4
179	371	1147	591	259	108	4
179	378	1147	591	259	108	4
176	375	1129	583	256	108	4
170	358	1080	559	244	105	4
152	326	976	509	218	93	4
131	280	839	442	187	80	4
81	174	516	277	115	49	4
49	105	298	165	65	29	4
13	34	82	55	17	6	4
5	12	20	19	5	6	4
