13	29	92	44	19	8	4
63	137	427	204	92	38	4
88	188	589	279	124	55	4
110	230	720	339	149	61	4
122	261	813	381	169	67	4
129	281	869	407	181	74	4
135	293	911	428	191	75	4
142	315	961	451	198	81	4
143	317	986	470	204	81	4
149	330	1013	481	212	88	4
156	337	1040	489	212	88	4
156	337	1053	495	222	88	4
156	344	1063	495	222	88	4
156	344	1061	495	222	88	4
156	344	1055	495	222	88	4
156	342	1038	495	214	88	4
156	336	1027	495	214	88	4
156	336	1042	487	214	88	4
157	354	1077	504	221	88	4
163	354	1104	504	221	88	4
164	362	1122	514	221	88	4
170	362	1126	503	221	88	4
170	362	1114	495	221	88	4
170	359	1101	495	221	88	4
170	352	1079	495	212	88	4
162	349	1058	495	212	88	4
152	326	985	474	207	88	4
121	256	750	405	174	72	4
60	133	383	215	88	38	4
0	25	58	42	11	3	4
0	13	19	18	3	3	4
