57	128	193	74	33	15	6
170	345	521	205	95	42	6
215	443	683	264	124	53	6
244	506	751	297	139	64	6
259	543	802	318	147	64	6
270	567	838	327	154	64	6
280	590	868	340	154	64	6
280	590	865	340	155	71	6
280	590	852	340	161	71	6
280	578	852	331	161	71	6
275	573	835	331	153	71	6
261	537	776	305	146	63	6
218	454	652	256	118	56	6
147	304	434	171	79	37	6
80	175	245	95	45	22	6
17	52	69	26	10	4	6
