1	0	7	6	9	19	1
1	0	7	16	39	106	1
1	7	15	31	79	212	1
1	7	16	49	116	309	1
2	9	22	67	148	393	1
8	15	29	74	175	465	1
8	15	29	78	198	513	1
8	15	36	84	208	541	1
8	15	36	84	208	545	1
8	15	36	84	215	560	1
8	15	36	84	215	560	1
8	15	36	84	215	567	1
8	15	36	91	215	568	1
8	15	36	91	215	577	1
8	15	36	91	225	586	1
8	15	36	91	225	598	1
8	15	36	92	226	602	1
8	15	36	98	232	608	1
8	15	36	98	232	616	1
8	15	43	98	232	622	1
8	15	43	98	233	622	1
8	22	43	98	239	630	1
15	22	43	98	239	630	1
15	22	43	98	239	630	1
15	22	43	98	239	630	1
15	22	43	98	239	622	1
15	22	43	98	239	622	1
15	22	43	98	239	619	1
15	22	43	98	239	610	1
15	22	43	98	239	610	1
15	22	43	98	230	603	1
15	22	35	98	222	578	1
15	22	35	90	211	548	1
15	22	35	82	193	505	1
15	22	35	72	173	452	1
15	22	27	69	152	400	1
13	13	24	58	132	354	1
7	11	13	31	73	200	1
7	5	6	3	11	28	1
