28	41	97	112	87	41	6
30	63	147	174	134	60	6
42	79	183	221	169	75	6
49	97	232	277	211	95	6
63	121	288	337	253	113	6
71	142	339	396	290	132	6
83	162	378	435	320	146	6
90	166	401	465	344	152	6
90	170	401	462	337	152	6
81	154	364	422	308	138	6
65	119	284	334	246	114	6
36	69	166	200	143	67	6
13	26	66	82	52	24	6
-2	2	8	11	-1	-2	6
-2	2	8	2	-1	-2	6
