42	89	267	132	57	25	4
75	155	482	236	104	43	4
95	201	628	308	136	61	4
114	244	756	372	162	65	4
134	280	860	420	186	72	4
146	309	957	466	204	88	4
154	334	1032	508	223	95	4
164	357	1100	546	239	97	4
177	373	1149	568	251	103	4
183	396	1213	600	263	111	4
195	417	1274	626	276	111	4
196	431	1314	646	283	119	4
202	445	1342	668	296	119	4
210	445	1354	678	296	119	4
204	435	1319	671	293	119	4
195	415	1253	642	280	119	4
181	389	1177	604	262	109	4
169	367	1106	569	247	103	4
161	339	1021	532	228	97	4
148	317	942	493	208	91	4
139	293	873	458	196	82	4
119	256	760	403	172	73	4
89	191	566	310	128	55	4
51	108	307	177	69	29	4
20	49	123	78	26	11	4
5	13	20	21	5	4	4
5	13	20	21	5	4	4
5	13	20	21	5	4	4
