55	113	347	153	68	29	4
86	178	557	251	111	44	4
100	206	651	297	133	57	4
117	240	757	333	148	64	4
124	260	817	360	161	64	4
131	275	860	379	172	71	4
137	283	878	394	173	71	4
137	283	896	405	179	71	4
137	291	902	413	179	78	4
137	291	902	415	180	78	4
137	292	916	421	186	78	4
137	298	901	421	186	78	4
137	298	913	428	186	78	4
137	298	920	428	186	78	4
144	298	927	435	186	78	4
144	305	936	435	186	78	4
144	305	945	435	194	78	4
144	305	933	442	194	78	4
144	305	938	442	194	78	4
144	305	937	442	194	78	4
144	305	924	434	194	78	4
144	299	899	432	186	78	4
136	286	869	419	186	78	4
124	261	796	390	170	70	4
108	222	668	335	146	63	4
79	166	487	253	107	45	4
50	100	290	151	63	24	4
34	66	183	94	36	18	4
16	32	71	42	17	3	4
