236	613	325	128	60	26	5
489	1258	681	266	129	51	5
542	1394	754	298	135	57	5
581	1499	802	315	150	64	5
608	1579	833	329	151	64	5
637	1656	866	342	157	66	5
658	1714	892	353	163	72	5
686	1782	931	367	176	72	5
693	1810	945	374	176	72	5
697	1826	945	374	176	72	5
703	1837	945	374	176	72	5
703	1837	945	374	176	72	5
713	1866	967	382	176	79	5
706	1852	955	382	176	79	5
712	1857	964	382	176	79	5
719	1871	976	382	183	79	5
719	1874	982	389	183	79	5
730	1890	1000	389	183	79	5
717	1861	988	389	183	79	5
717	1866	988	389	183	79	5
705	1832	970	381	183	79	5
705	1837	963	381	175	79	5
687	1791	940	365	175	79	5
694	1805	947	372	175	79	5
694	1802	943	372	175	79	5
694	1785	931	372	175	79	5
690	1791	928	369	173	79	5
661	1721	885	346	164	69	5
651	1690	867	346	158	69	5
599	1559	792	309	146	67	5
503	1298	649	251	120	54	5
404	1053	514	200	94	43	5
202	542	263	100	47	18	5
45	142	67	20	8	0	5
15	57	23	4	1	0	5
