3	9	22	46	76	30	6
14	29	68	144	253	97	6
29	50	116	253	441	175	6
36	71	162	355	615	245	6
40	79	187	414	717	286	6
48	90	217	479	844	340	6
54	104	247	546	959	385	6
61	111	275	598	1058	418	6
61	117	283	628	1122	444	6
61	124	287	628	1115	447	6
61	118	266	589	1054	419	6
59	104	240	526	944	381	6
53	88	204	451	795	339	6
45	85	183	398	699	300	6
45	71	155	343	598	252	6
30	52	111	247	429	186	6
14	28	61	135	237	102	6
6	7	24	47	78	31	6
