0	5	6	6	24	70	1
0	5	8	29	72	198	1
0	5	18	45	109	293	1
6	14	18	58	139	366	1
6	14	28	63	164	431	1
6	14	28	74	182	483	1
6	14	28	84	196	524	1
6	14	28	84	206	546	1
6	14	36	84	219	571	1
6	14	36	91	219	571	1
6	14	36	91	219	587	1
6	14	36	91	219	587	1
6	14	36	91	226	594	1
6	14	36	91	226	594	1
13	15	36	91	226	594	1
13	21	36	91	226	601	1
13	21	36	91	226	601	1
13	21	36	91	226	601	1
13	21	36	91	233	611	1
13	21	36	91	233	611	1
13	21	36	91	233	611	1
13	21	36	92	233	618	1
13	21	36	98	233	620	1
13	21	36	98	243	630	1
13	21	36	98	243	630	1
13	21	44	98	240	630	1
13	21	44	98	232	619	1
13	21	44	96	227	592	1
13	21	33	87	206	539	1
13	19	30	67	160	421	1
2	10	15	32	83	221	1
2	0	1	3	12	37	1
2	0	1	3	2	9	1
