3	1	16	29	24	18	3
11	24	64	152	102	41	3
18	36	93	223	149	61	3
26	49	118	282	192	80	3
27	60	146	347	241	100	3
33	69	173	410	282	115	3
40	79	192	456	309	128	3
40	79	200	482	326	130	3
40	86	207	501	344	139	3
40	86	218	524	357	144	3
40	93	228	545	369	150	3
47	93	238	568	389	157	3
47	101	244	579	400	158	3
47	101	251	595	404	167	3
48	101	263	616	420	167	3
54	111	271	648	440	178	3
54	111	282	670	453	185	3
54	111	290	685	461	185	3
54	118	290	699	472	193	3
56	118	290	699	472	193	3
62	118	290	699	472	193	3
62	118	297	699	479	193	3
62	118	297	706	479	193	3
62	118	304	711	486	193	3
62	118	304	723	493	200	3
62	125	311	742	506	201	3
62	125	321	757	514	207	3
62	125	321	759	515	207	3
62	125	321	768	524	214	3
62	125	321	768	524	214	3
62	125	321	768	524	214	3
62	125	316	749	513	211	3
62	123	299	710	491	200	3
59	108	265	637	445	180	3
49	91	222	534	378	153	3
37	71	173	416	299	123	3
24	56	128	311	225	91	3
24	45	102	245	176	70	3
13	34	71	173	116	45	3
7	17	42	100	68	23	3
5	6	11	28	19	1	3
0	6	11	19	11	1	3
