1	1	6	6	8	28	15	1
1	1	6	26	61	160	100	1
1	8	13	37	89	232	146	1
8	8	13	44	109	295	187	1
8	8	23	51	132	343	214	1
8	8	23	63	143	383	248	1
8	8	23	63	151	391	248	1
8	8	23	63	151	401	248	1
8	15	23	63	151	402	261	1
8	15	23	63	152	408	266	1
8	15	23	63	158	412	266	1
8	15	23	70	158	427	273	1
8	15	23	70	166	440	280	1
8	15	30	70	172	459	286	1
8	15	30	70	185	477	310	1
8	15	30	78	185	491	311	1
8	15	30	78	185	497	322	1
8	15	30	78	185	485	316	1
8	15	30	76	171	450	293	1
8	15	30	70	155	406	264	1
8	15	22	61	143	365	239	1
8	15	22	53	125	322	214	1
8	15	22	40	100	265	179	1
8	7	19	34	79	205	133	1
0	7	11	20	49	123	84	1
0	7	3	6	18	41	33	1
0	7	3	6	7	3	6	1
