8	23	69	29	10	10	-2	4
19	51	158	61	26	10	3	4
29	70	235	88	44	12	4	4
39	96	309	120	49	21	10	4
50	112	360	141	60	23	17	4
50	126	399	158	73	32	17	4
57	126	415	160	73	32	7	4
57	133	431	170	73	32	9	4
57	140	445	178	73	32	16	4
64	140	449	178	73	32	16	4
64	140	436	178	73	32	16	4
64	140	430	173	73	32	24	4
64	137	416	167	73	32	15	4
53	129	393	156	73	32	15	4
53	117	361	143	61	32	15	4
45	101	320	129	58	23	15	4
36	87	265	107	46	23	15	4
30	65	192	83	37	12	6	4
17	42	111	57	20	12	-1	4
8	20	55	31	15	4	-1	4
2	6	20	14	9	4	-1	4
2	-2	-1	8	1	4	-1	4
