1	6	13	31	20	6	3
13	23	55	132	84	33	3
20	37	87	211	136	55	3
20	49	116	285	182	73	3
30	59	145	351	225	91	3
37	66	170	412	268	105	3
37	77	194	461	299	117	3
37	84	198	482	311	123	3
45	84	205	497	325	130	3
45	84	205	497	325	130	3
45	84	205	497	325	130	3
45	84	205	507	332	130	3
45	84	212	509	339	137	3
45	84	212	514	339	137	3
45	84	206	490	332	134	3
36	84	193	462	314	126	3
36	75	182	437	294	114	3
36	75	174	426	285	114	3
36	75	171	411	279	114	3
36	67	165	404	270	106	3
36	67	165	392	270	106	3
36	67	165	392	258	106	3
36	67	165	392	258	106	3
36	67	157	377	258	106	3
36	67	155	365	248	97	3
28	58	141	343	228	97	3
28	58	135	336	228	97	3
28	58	135	336	228	97	3
28	58	135	336	228	97	3
28	58	135	334	228	95	3
28	58	128	308	209	84	3
28	48	109	269	180	70	3
20	42	88	219	142	54	3
20	27	63	159	98	40	3
5	10	27	72	40	17	3
5	2	6	12	3	0	3
