-1	1	1	9	16	45	1
-1	1	2	18	40	109	1
-1	1	13	35	71	194	1
-1	9	14	43	106	281	1
7	9	23	57	142	376	1
7	9	23	65	168	440	1
7	17	30	75	190	496	1
7	17	30	81	200	523	1
14	17	37	88	217	560	1
14	17	37	88	218	580	1
14	17	37	88	226	601	1
14	17	37	95	240	629	1
14	17	44	103	251	661	1
14	18	44	109	262	692	1
14	24	44	111	276	729	1
14	24	44	118	283	752	1
14	24	51	118	290	764	1
14	24	51	122	297	780	1
14	24	51	128	297	788	1
14	24	51	128	307	810	1
14	24	51	128	307	810	1
14	24	51	128	307	810	1
14	24	51	128	307	810	1
14	24	51	128	307	802	1
14	24	51	128	307	802	1
14	24	51	128	307	802	1
14	24	51	128	307	792	1
14	24	51	128	307	792	1
14	24	51	128	299	792	1
14	24	51	128	299	792	1
14	24	51	128	299	783	1
14	24	51	128	299	783	1
14	24	51	128	299	783	1
14	24	51	128	299	783	1
14	24	51	128	299	790	1
14	24	51	128	299	790	1
14	24	51	128	299	790	1
14	24	51	128	299	790	1
14	24	51	128	299	790	1
14	24	51	128	299	790	1
14	24	51	128	299	788	1
14	24	51	128	299	782	1
14	24	51	128	291	780	1
14	24	51	128	291	774	1
14	24	51	128	291	774	1
14	24	51	128	292	774	1
14	24	51	120	298	774	1
14	24	51	120	298	765	1
14	24	51	120	288	747	1
14	24	49	120	268	704	1
14	24	43	108	248	651	1
14	24	43	94	222	582	1
14	22	34	80	184	483	1
14	16	26	64	152	392	1
6	11	20	42	98	255	1
6	5	11	18	44	115	1
-1	5	4	7	3	14	1
-1	5	4	7	3	14	1
