7	4	12	28	82	55	22	2
7	11	19	47	140	92	34	2
7	11	19	58	166	109	49	2
7	11	26	69	194	125	49	2
7	11	33	73	213	140	60	2
7	12	33	79	226	151	60	2
7	18	33	87	240	158	68	2
7	18	33	87	255	164	68	2
7	18	33	94	259	170	75	2
7	18	44	94	271	178	75	2
7	18	44	95	277	184	75	2
7	18	44	101	277	184	75	2
7	18	44	101	277	184	75	2
7	18	44	101	277	184	75	2
7	18	44	101	271	178	75	2
7	18	44	90	252	169	75	2
7	18	36	90	238	161	67	2
7	18	36	82	215	145	59	2
7	18	30	61	168	117	51	2
5	10	18	44	111	81	32	2
0	10	8	22	53	41	22	2
0	2	0	11	13	11	1	2
0	2	0	2	-2	0	1	2
