9	10	24	20	6	-1	1	4
21	45	134	68	34	15	9	4
28	56	180	90	39	15	9	4
28	70	220	112	48	22	9	4
35	79	249	127	55	27	9	4
36	88	270	139	63	27	16	4
42	88	285	145	63	27	16	4
42	95	291	152	63	27	16	4
42	96	303	159	67	27	16	4
46	102	320	166	73	27	16	4
52	102	327	167	73	27	16	4
52	109	327	173	73	27	16	4
52	109	327	173	73	27	16	4
52	109	322	173	73	27	23	4
52	101	306	167	73	27	15	4
43	101	295	159	73	27	15	4
43	89	278	150	64	27	15	4
43	89	260	142	56	27	15	4
43	83	239	129	56	27	15	4
33	72	215	117	56	25	7	4
33	58	181	99	39	19	7	4
23	52	149	81	36	19	7	4
21	36	100	57	24	14	7	4
13	17	46	28	14	8	7	4
7	5	9	6	7	5	7	4
