4	4	15	30	22	7	3
19	28	67	156	115	47	3
19	41	102	242	178	72	3
25	53	130	307	229	91	3
31	65	146	352	258	102	3
32	65	167	397	286	112	3
38	72	184	427	305	119	3
38	72	188	449	319	129	3
38	79	195	465	331	129	3
38	79	202	485	338	136	3
38	79	204	496	351	137	3
45	79	217	507	358	143	3
45	88	217	520	368	145	3
45	88	224	531	379	151	3
45	88	228	540	384	151	3
45	97	236	564	402	158	3
55	97	248	592	421	168	3
55	105	266	619	440	172	3
55	105	266	630	447	178	3
55	105	266	637	447	178	3
55	107	266	639	447	178	3
55	113	274	652	447	178	3
55	113	274	652	454	178	3
55	113	274	644	451	178	3
55	113	269	637	437	178	3
55	111	263	617	426	169	3
55	105	251	603	414	166	3
55	102	243	579	395	158	3
53	95	240	563	381	156	3
47	95	228	539	360	147	3
39	79	199	474	322	130	3
29	51	130	312	216	88	3
5	10	25	69	48	16	3
0	4	8	16	13	0	3
0	4	8	16	13	0	3
