6	16	38	93	65	28	3
13	33	82	194	138	57	3
19	49	111	267	191	74	3
27	51	129	310	221	90	3
27	59	152	362	258	102	3
35	68	170	403	293	118	3
35	75	184	436	316	129	3
35	75	191	459	327	130	3
35	75	191	459	336	136	3
35	75	191	453	325	136	3
35	75	188	442	322	128	3
35	75	182	434	313	128	3
35	75	182	428	307	128	3
35	75	182	428	307	128	3
35	75	182	428	307	128	3
35	75	182	428	307	128	3
35	75	182	428	308	128	3
35	75	182	428	314	128	3
35	75	182	426	309	126	3
35	65	164	395	285	115	3
35	65	164	386	280	110	3
35	65	177	416	305	117	3
35	72	183	432	314	123	3
35	72	185	445	323	125	3
35	72	194	459	335	136	3
35	72	186	450	324	128	3
35	72	178	425	307	128	3
35	72	176	408	300	120	3
35	72	170	390	289	120	3
35	67	160	384	283	120	3
35	61	160	378	276	109	3
35	62	167	394	288	110	3
35	68	167	386	288	116	3
35	68	167	386	288	116	3
35	68	167	394	288	116	3
35	68	174	408	298	116	3
35	68	175	427	311	123	3
35	77	181	437	318	123	3
35	69	172	409	300	123	3
35	66	158	375	274	111	3
24	44	111	267	190	76	3
3	14	35	87	59	24	3
3	1	6	11	9	0	3
3	1	6	11	9	0	3
