9	23	60	31	14	4	-1	4
20	47	152	67	26	13	0	4
30	68	207	92	42	13	6	4
40	84	265	116	53	23	13	4
41	99	308	135	61	23	13	4
47	107	343	150	68	25	13	4
54	115	362	160	68	31	20	4
54	115	366	160	68	31	20	4
54	116	373	168	68	31	20	4
54	122	377	168	68	31	20	4
54	122	371	160	68	31	10	4
54	122	355	160	68	31	10	4
54	114	343	154	68	31	10	4
54	106	321	144	65	31	10	4
42	94	288	126	56	23	10	4
40	84	248	112	50	23	10	4
34	68	198	91	43	20	10	4
26	58	155	72	28	11	10	4
24	44	118	57	25	11	2	4
16	33	83	40	17	11	2	4
10	27	55	31	9	9	2	4
10	18	34	18	9	3	2	4
2	12	15	13	1	3	2	4
