1	9	13	35	96	68	25	2
1	9	20	53	149	104	44	2
8	9	28	66	184	129	53	2
8	10	29	74	217	150	59	2
8	16	35	85	250	173	77	2
8	16	42	95	282	194	85	2
8	16	42	103	305	210	85	2
8	23	49	119	333	233	93	2
16	23	49	126	357	245	95	2
16	23	51	132	379	264	105	2
16	23	58	140	400	278	114	2
16	30	58	141	416	286	120	2
16	30	59	147	422	293	120	2
16	30	65	147	429	293	120	2
16	30	65	147	423	293	120	2
16	30	65	147	417	293	120	2
16	30	65	147	399	283	120	2
16	30	54	129	372	266	111	2
16	22	54	126	341	242	91	2
8	22	43	106	306	219	91	2
8	22	43	96	266	192	72	2
8	14	35	78	214	158	61	2
8	14	27	57	157	117	51	2
8	11	16	35	95	74	29	2
6	5	8	13	41	35	12	2
0	5	0	4	5	8	0	2
0	5	0	4	3	8	0	2
