0	1	7	5	7	20	1
0	1	7	20	48	128	1
6	9	17	39	93	245	1
6	9	24	56	129	347	1
6	9	24	66	160	426	1
6	16	31	79	181	481	1
6	16	31	80	192	517	1
6	16	31	86	202	538	1
7	16	38	86	218	565	1
13	16	38	86	218	577	1
13	16	38	88	225	590	1
13	16	38	96	226	599	1
13	16	38	96	235	611	1
13	23	38	96	235	620	1
13	23	38	96	235	620	1
13	23	38	96	235	620	1
13	23	38	96	235	610	1
13	23	38	96	227	599	1
13	23	38	96	225	583	1
13	23	38	96	219	575	1
13	23	38	88	219	575	1
13	23	38	88	219	584	1
13	23	38	88	219	584	1
13	23	38	95	219	584	1
13	23	38	95	219	584	1
13	23	38	95	219	584	1
13	23	38	95	219	585	1
13	23	38	95	226	592	1
13	23	38	95	226	598	1
13	23	38	95	226	598	1
13	23	38	95	226	608	1
13	23	38	95	233	615	1
13	23	38	95	230	606	1
13	23	38	92	209	557	1
13	23	33	76	183	484	1
4	15	24	54	127	338	1
4	7	10	26	54	151	1
4	7	3	3	3	9	1
-3	7	3	3	3	9	1
