-1	2	5	13	33	93	59	1
-1	2	5	21	64	169	103	1
-1	3	12	31	80	222	135	1
6	9	12	40	104	268	166	1
6	9	14	50	112	304	190	1
6	9	20	50	120	329	210	1
6	9	20	50	130	344	212	1
6	9	20	50	137	362	231	1
6	9	20	57	137	372	231	1
6	9	20	57	137	372	231	1
6	9	20	57	138	374	233	1
6	9	20	57	147	384	239	1
6	9	20	57	147	384	250	1
6	9	20	57	147	384	242	1
6	9	20	57	147	384	242	1
6	9	20	57	147	384	242	1
6	9	20	57	147	384	242	1
6	9	20	57	147	376	242	1
6	9	20	57	145	376	232	1
6	9	20	57	139	376	232	1
6	9	20	57	139	376	232	1
6	9	20	57	139	376	232	1
6	9	20	57	139	370	232	1
6	9	20	57	127	348	218	1
6	9	20	49	122	317	199	1
6	9	20	49	103	278	176	1
6	9	20	37	87	225	150	1
6	9	11	26	64	168	111	1
6	9	11	21	41	109	73	1
6	1	11	13	25	62	44	1
6	1	2	7	11	29	21	1
-1	1	2	7	1	0	3	1
