4	1	7	20	53	36	12	2
4	7	17	44	138	79	29	2
4	14	29	68	206	120	55	2
5	14	37	88	254	143	62	2
11	14	37	96	287	165	73	2
11	15	39	98	302	172	73	2
11	21	48	106	308	181	73	2
11	21	48	106	308	181	73	2
11	21	48	106	300	181	73	2
11	21	48	97	292	173	73	2
11	21	40	97	292	173	73	2
11	21	47	97	296	180	73	2
11	21	47	102	306	180	73	2
11	21	47	108	316	180	73	2
11	21	47	108	311	180	73	2
11	21	47	102	291	173	73	2
11	19	37	83	241	147	65	2
11	13	23	57	155	96	40	2
3	4	10	28	78	51	23	2
3	4	10	4	24	16	2	2
3	4	8	4	0	-1	2	2
