7	10	25	58	40	16	12	3
15	26	66	157	107	44	23	3
15	35	85	205	137	55	30	3
25	47	104	247	169	70	39	3
25	47	116	290	196	78	39	3
25	58	130	315	212	89	41	3
25	58	145	342	230	96	50	3
25	65	149	365	245	97	50	3
32	65	155	381	255	103	50	3
32	65	155	382	256	103	50	3
32	65	155	388	262	103	58	3
32	65	155	388	262	103	58	3
32	65	155	388	262	103	48	3
32	65	155	377	260	103	48	3
32	65	155	367	254	103	48	3
32	65	142	345	235	101	48	3
24	57	131	315	214	93	48	3
24	51	113	276	190	79	38	3
19	34	83	202	141	56	31	3
13	21	43	104	74	31	19	3
1	10	18	49	36	14	12	3
1	7	5	12	7	8	4	3
