38	76	229	126	53	24	4
61	134	417	204	90	40	4
83	172	541	252	111	47	4
85	191	595	287	129	54	4
99	217	678	320	142	62	4
107	237	736	350	155	62	4
117	253	784	382	172	76	4
124	270	826	403	172	76	4
124	270	851	420	182	76	4
124	280	859	420	183	76	4
124	280	865	424	189	76	4
134	280	875	430	189	76	4
134	288	889	438	189	77	4
134	288	895	444	196	83	4
134	292	910	445	196	83	4
134	298	910	451	196	83	4
134	298	901	451	196	83	4
134	298	901	451	196	83	4
134	290	893	443	196	83	4
134	290	893	443	196	83	4
134	290	885	443	196	83	4
134	290	885	443	188	83	4
134	290	885	443	188	83	4
134	290	886	443	188	83	4
134	290	892	443	188	83	4
134	290	892	443	188	83	4
134	290	892	443	189	83	4
134	290	892	443	195	83	4
134	290	892	443	195	83	4
134	290	878	443	192	83	4
134	277	853	433	186	75	4
126	270	819	413	175	75	4
115	248	756	388	165	75	4
105	222	679	351	148	64	4
92	198	597	308	130	53	4
75	158	482	254	105	47	4
48	97	287	157	62	25	4
22	45	123	77	27	7	4
2	12	16	19	2	7	4
2	12	16	19	2	7	4
