7	6	1	10	26	60	40	1
7	6	12	27	67	173	110	1
7	6	12	34	86	227	144	1
7	6	12	43	101	271	172	1
7	6	19	50	117	310	198	1
7	6	19	50	137	348	225	1
7	13	19	59	144	373	236	1
7	13	19	59	151	389	250	1
7	13	26	66	151	405	254	1
7	13	26	66	151	405	261	1
7	13	26	66	151	405	258	1
7	13	26	66	151	390	248	1
7	13	26	55	149	370	242	1
7	13	26	55	139	355	230	1
7	13	26	55	131	336	219	1
7	13	26	55	123	322	214	1
7	13	24	55	120	302	197	1
7	13	18	47	105	271	184	1
7	13	18	35	84	219	149	1
7	4	7	25	54	138	93	1
7	4	7	13	26	58	38	1
7	4	7	5	4	8	6	1
