0	6	10	22	51	36	14	2
7	6	19	46	139	85	35	2
7	6	27	59	174	106	50	2
7	6	27	69	196	121	50	2
7	6	27	69	202	121	50	2
7	13	27	69	202	122	52	2
7	13	27	69	202	128	45	2
7	13	27	69	194	120	45	2
7	13	27	69	185	120	45	2
7	13	27	69	185	120	46	2
7	13	27	69	185	120	52	2
7	13	27	69	195	120	52	2
7	13	27	69	196	127	52	2
7	13	27	69	204	128	54	2
7	13	27	76	212	134	60	2
7	13	27	76	212	134	60	2
7	13	27	76	212	134	60	2
7	13	27	76	212	134	60	2
7	13	27	76	204	134	60	2
7	13	27	67	204	132	60	2
7	13	27	67	196	126	54	2
7	13	27	67	196	126	51	2
7	13	27	67	196	126	57	2
7	13	27	67	196	126	57	2
7	13	27	67	196	126	57	2
7	13	27	67	190	124	49	2
7	13	27	56	160	104	45	2
7	4	16	34	95	65	24	2
5	4	1	11	27	20	0	2
