42	89	281	118	54	22	11	4
49	99	314	132	55	22	11	4
57	108	349	144	61	22	11	4
57	119	381	159	74	29	19	4
59	129	415	177	74	29	19	4
65	144	451	185	84	36	19	4
65	151	474	194	84	36	19	4
73	151	492	201	84	36	19	4
73	158	492	201	85	36	21	4
73	158	492	208	91	36	21	4
73	158	485	200	91	36	21	4
73	146	461	195	91	36	21	4
73	146	450	189	83	36	21	4
61	131	419	172	81	36	19	4
61	123	387	166	75	36	13	4
51	117	354	151	67	36	20	4
43	101	308	130	59	28	10	4
38	76	226	99	42	19	10	4
19	44	127	61	24	14	2	4
10	19	47	25	10	8	2	4
2	4	5	10	2	0	2	4
-3	4	-1	1	2	0	-8	4
