-2	4	0	9	15	25	16	1
5	4	9	24	57	152	86	1
5	4	9	35	79	209	122	1
5	4	10	37	95	253	150	1
5	12	16	46	115	309	182	1
5	12	23	56	137	366	219	1
5	12	23	67	155	416	251	1
5	12	23	75	174	464	276	1
5	13	30	75	187	502	297	1
5	19	30	82	200	525	322	1
12	19	30	82	201	543	334	1
12	19	30	82	207	555	334	1
12	19	37	89	214	565	340	1
12	19	37	89	221	586	354	1
12	19	37	91	229	607	364	1
12	19	37	97	234	627	377	1
12	19	37	97	244	655	397	1
12	19	37	108	252	674	404	1
12	26	37	108	252	684	417	1
12	26	44	108	252	670	413	1
12	26	44	102	232	621	372	1
12	26	42	86	210	558	339	1
12	17	36	78	184	492	300	1
12	17	33	67	162	429	263	1
12	17	26	56	132	355	222	1
12	9	17	39	94	250	161	1
7	9	12	31	64	172	110	1
1	7	6	11	21	60	42	1
1	1	6	3	9	18	12	1
1	1	6	3	-2	2	0	1
