7	6	3	9	16	18	2
7	6	12	37	107	66	2
7	8	25	61	181	113	2
7	14	31	87	260	161	2
7	22	48	112	329	205	2
14	23	55	134	389	238	2
14	29	62	151	439	266	2
14	29	68	161	474	288	2
14	29	68	173	498	305	2
14	29	76	180	520	321	2
21	36	76	185	542	340	2
21	36	78	194	566	351	2
21	36	85	204	586	363	2
21	37	85	208	605	378	2
21	43	85	215	611	385	2
21	43	86	215	621	385	2
21	43	92	215	628	389	2
21	43	92	225	630	395	2
21	43	92	225	642	403	2
21	43	92	225	655	409	2
21	43	92	225	656	419	2
21	43	92	232	662	419	2
21	43	92	232	670	421	2
22	43	102	239	688	434	2
28	43	102	239	705	441	2
28	43	102	250	711	449	2
28	50	103	252	730	461	2
28	50	109	262	754	471	2
28	50	109	267	764	485	2
28	50	109	273	776	485	2
28	50	109	273	776	485	2
28	50	109	273	776	485	2
28	50	109	265	767	485	2
28	50	109	265	767	485	2
28	50	109	265	767	485	2
28	50	109	265	767	485	2
28	50	109	265	767	485	2
28	50	109	265	767	485	2
28	50	109	265	765	485	2
28	50	109	265	752	477	2
28	50	109	256	737	469	2
28	50	109	254	716	466	2
28	50	107	248	692	451	2
28	50	101	233	670	437	2
28	50	92	225	637	417	2
28	42	90	210	594	390	2
25	42	84	194	551	363	2
19	42	75	175	502	328	2
19	32	73	161	457	302	2
19	32	60	138	397	266	2
11	24	47	110	310	212	2
11	21	35	79	222	153	2
11	13	26	59	160	110	2
3	13	13	30	74	57	2
3	3	5	5	15	18	2
