8	10	29	55	40	18	7	3
9	23	65	152	103	41	16	3
15	35	83	197	134	51	22	3
15	36	95	234	161	63	32	3
22	42	107	266	179	72	39	3
22	43	117	279	191	72	39	3
22	49	119	297	199	79	39	3
22	49	127	313	217	85	39	3
22	50	134	324	219	85	39	3
30	56	134	331	227	85	39	3
30	56	134	331	227	85	49	3
30	56	134	331	227	92	40	3
30	56	134	331	227	92	38	3
30	56	134	319	224	92	38	3
30	56	125	309	211	89	38	3
30	48	125	297	209	83	38	3
22	48	125	288	200	83	38	3
22	48	120	281	200	83	38	3
22	46	111	261	184	71	38	3
22	40	93	220	155	65	30	3
14	24	65	151	108	42	24	3
11	13	35	82	59	24	13	3
2	0	7	19	12	5	-2	3
