8	6	14	29	22	9	5	3
8	20	56	135	96	40	21	3
15	30	76	184	130	52	28	3
15	41	99	235	165	67	35	3
25	45	117	279	196	77	35	3
25	51	133	319	226	90	44	3
26	63	150	358	250	100	53	3
32	63	163	393	274	115	53	3
32	74	180	425	294	125	55	3
34	74	180	441	305	125	62	3
42	74	187	459	321	125	62	3
42	74	194	467	328	133	62	3
42	81	194	473	328	133	62	3
42	81	194	470	328	133	62	3
42	79	188	449	311	125	62	3
42	73	167	412	284	120	53	3
34	70	160	378	267	114	53	3
34	56	142	337	237	97	50	3
23	47	113	278	196	81	39	3
23	40	93	226	161	67	32	3
15	33	75	182	129	55	32	3
15	28	57	142	103	44	19	3
15	19	40	96	70	29	19	3
7	10	14	43	29	16	9	3
7	8	4	3	7	2	3	3
