55	141	72	27	10	4	0	5
100	257	134	52	22	4	6	5
145	373	195	75	35	18	10	5
190	490	247	98	48	18	14	5
228	588	294	111	53	18	14	5
253	660	326	124	60	31	14	5
265	694	344	130	60	31	14	5
283	729	359	144	60	31	14	5
284	751	361	144	60	31	14	5
290	758	373	144	60	31	14	5
290	764	373	144	61	31	23	5
290	772	381	151	67	31	23	5
297	772	381	151	67	31	23	5
297	760	381	151	67	31	20	5
280	737	368	141	67	31	15	5
277	719	361	141	67	31	20	5
262	694	343	133	59	31	11	5
251	656	326	131	59	31	11	5
241	621	313	125	59	23	15	5
230	593	299	122	51	23	12	5
221	561	280	112	51	23	12	5
202	537	264	112	43	23	12	5
189	487	244	96	43	23	12	5
157	410	199	80	37	20	12	5
109	291	137	53	27	12	12	5
69	190	88	33	15	9	12	5
19	66	25	13	2	1	-4	5
5	18	4	1	2	1	3	5
5	9	4	1	2	1	-4	5
