0	5	13	30	87	62	25	2
8	5	20	51	156	107	47	2
8	12	30	63	194	135	61	2
8	12	34	82	241	164	62	2
8	12	40	92	268	183	77	2
8	19	40	106	298	207	89	2
8	19	47	111	323	222	89	2
16	19	47	117	344	234	103	2
16	19	55	117	351	243	100	2
16	19	55	117	351	243	96	2
16	19	55	117	351	243	106	2
16	19	55	117	342	238	97	2
16	19	55	115	326	222	97	2
16	19	46	109	306	215	89	2
16	19	46	99	278	197	80	2
16	19	36	86	238	170	67	2
7	14	33	65	182	135	52	2
7	7	19	41	110	84	35	2
7	7	17	22	58	44	19	2
7	7	9	4	18	16	0	2
7	7	3	4	-1	5	0	2
