17	27	80	37	16	8	-2	4
17	45	147	61	24	8	6	4
24	56	185	74	31	12	6	4
31	69	220	95	37	18	7	4
33	77	255	104	51	18	13	4
41	87	288	118	53	25	13	4
42	94	312	129	59	25	13	4
48	100	335	138	59	25	13	4
48	107	347	146	59	33	20	4
48	107	354	152	60	33	20	4
48	107	354	152	66	33	20	4
48	107	354	152	66	33	20	4
48	107	351	152	66	33	20	4
48	107	330	141	66	31	20	4
48	99	298	132	57	25	20	4
43	91	268	113	57	25	12	4
37	89	262	113	55	25	12	4
37	80	262	113	46	25	12	4
37	80	253	104	46	25	12	4
37	75	225	97	46	25	12	4
29	62	184	79	35	16	12	4
21	43	128	57	29	16	12	4
18	26	84	38	19	8	12	4
9	16	35	14	10	8	1	4
1	8	5	3	10	0	-1	4
1	2	-4	3	1	0	-1	4
