-2	0	1	7	13	24	10	1
-2	6	7	21	45	123	78	1
-2	6	7	23	60	158	100	1
6	6	15	31	72	193	125	1
6	6	15	38	83	227	152	1
6	6	15	38	96	260	166	1
6	6	15	46	105	291	189	1
6	6	15	46	113	306	210	1
6	6	16	46	119	312	210	1
6	6	22	46	119	312	210	1
6	6	22	46	119	312	210	1
6	6	22	46	119	312	210	1
6	6	22	46	119	312	210	1
6	6	22	53	119	319	210	1
6	6	22	53	119	319	210	1
6	6	22	53	119	326	221	1
6	6	22	53	126	331	221	1
6	6	22	53	126	341	229	1
6	6	22	53	133	359	236	1
6	6	22	55	147	377	248	1
6	6	22	61	149	405	271	1
6	6	22	61	158	418	278	1
6	6	22	68	158	418	278	1
6	6	22	68	158	418	278	1
6	13	22	60	150	392	264	1
6	13	22	55	130	347	236	1
6	13	19	43	101	270	181	1
6	11	13	30	75	209	143	1
6	2	11	13	39	101	71	1
6	2	5	6	6	23	19	1
4	2	5	6	-1	3	0	1
-1	2	5	-1	-1	3	7	1
