9	18	52	32	13	7	9	4
19	44	143	74	30	13	9	4
29	58	189	99	42	23	9	4
30	75	232	125	54	23	9	4
38	85	265	144	66	23	21	4
44	92	296	160	66	31	21	4
44	98	317	173	73	31	21	4
44	106	317	173	73	31	21	4
45	106	321	180	73	31	21	4
51	106	327	180	73	31	21	4
51	106	335	180	73	31	21	4
51	106	335	188	74	31	21	4
51	106	343	188	80	31	21	4
51	113	343	188	80	31	21	4
51	113	343	188	80	31	21	4
51	113	343	188	80	31	21	4
51	113	343	188	80	31	25	4
51	113	337	188	80	31	17	4
51	105	323	180	80	31	17	4
51	103	304	172	72	31	17	4
39	80	241	133	56	26	15	4
30	62	192	107	43	20	9	4
19	34	104	58	22	7	9	4
0	4	19	13	4	5	0	4
