7	7	10	19	53	38	14	2
7	7	19	46	134	92	40	2
7	7	20	55	164	115	50	2
7	7	26	64	190	131	52	2
7	14	31	73	219	150	64	2
7	14	37	83	250	170	71	2
7	14	37	89	273	188	81	2
7	14	44	96	283	196	81	2
7	14	44	103	295	196	81	2
7	14	44	103	299	201	81	2
14	22	44	103	308	208	89	2
14	22	44	110	308	214	89	2
14	22	44	102	305	206	89	2
14	22	44	102	291	204	79	2
14	22	44	100	278	191	79	2
14	22	44	94	267	180	79	2
14	14	36	83	244	174	70	2
6	14	36	80	230	160	62	2
6	14	33	71	197	140	62	2
6	14	27	53	160	113	45	2
6	6	17	37	104	77	32	2
6	6	9	12	39	30	13	2
4	6	3	1	1	0	0	2
