-1	4	7	10	22	63	43	1
-1	4	14	30	74	198	129	1
6	12	14	44	104	278	181	1
6	12	29	60	150	394	250	1
6	12	29	78	193	509	328	1
13	23	37	96	230	612	380	1
13	23	44	107	265	699	440	1
13	23	44	116	285	752	482	1
13	23	44	125	299	785	500	1
13	23	51	125	311	812	520	1
13	23	51	126	320	842	539	1
20	30	51	135	329	870	561	1
20	30	51	135	338	890	574	1
20	30	58	142	338	896	582	1
20	30	58	142	338	908	591	1
20	30	58	142	338	908	591	1
20	30	58	142	338	892	591	1
20	30	58	142	338	876	583	1
20	30	58	133	330	862	568	1
20	30	58	133	321	847	559	1
20	30	58	133	321	839	559	1
20	30	58	133	321	839	546	1
20	30	58	133	319	824	548	1
20	30	50	125	300	787	526	1
20	30	50	116	279	731	488	1
20	25	42	98	242	635	431	1
12	19	31	71	171	450	313	1
4	8	21	38	91	247	179	1
4	5	10	13	35	96	68	1
4	-2	2	5	5	14	12	1
