10	15	42	91	63	24	8	3
10	23	57	140	99	45	24	3
17	31	78	185	130	54	24	3
17	39	100	240	167	70	29	3
22	47	122	293	203	82	40	3
29	55	142	332	232	94	48	3
29	64	150	362	253	95	48	3
36	64	162	389	278	115	60	3
36	64	162	400	278	115	51	3
36	64	162	386	276	115	60	3
36	64	154	369	259	102	48	3
36	64	146	347	246	102	48	3
28	64	144	337	240	100	48	3
28	53	135	320	227	94	48	3
28	53	126	303	214	94	46	3
28	53	117	284	202	85	40	3
28	53	108	263	182	79	40	3
28	45	102	238	174	73	37	3
17	34	77	187	133	56	26	3
11	17	42	98	69	29	15	3
5	7	9	23	16	5	4	3
5	7	2	2	0	0	4	3
