-1	0	5	5	9	30	25	1
-1	0	5	20	51	129	87	1
-1	0	5	20	64	163	112	1
-1	0	5	30	69	185	117	1
-1	7	12	30	77	201	127	1
-1	7	12	30	84	215	135	1
7	7	12	30	84	221	150	1
7	7	12	34	92	239	158	1
7	7	12	40	93	259	168	1
7	7	12	40	104	267	175	1
7	7	12	40	104	267	180	1
7	7	19	40	104	267	187	1
7	7	19	40	104	274	179	1
7	7	19	47	104	274	186	1
7	7	19	47	104	274	186	1
7	7	19	47	104	274	186	1
7	7	19	47	104	274	186	1
7	7	19	45	102	257	179	1
7	7	19	39	90	227	155	1
7	7	8	28	66	172	117	1
7	7	8	12	35	95	67	1
-1	0	0	6	7	28	18	1
-1	0	0	0	0	0	5	1
-1	0	0	0	0	0	-3	1
