6	3	6	6	17	41	1
6	3	6	24	56	149	1
6	3	13	31	78	209	1
6	10	15	46	109	291	1
6	10	21	60	144	381	1
6	17	31	73	178	467	1
8	17	31	84	203	538	1
14	17	38	95	226	596	1
14	18	38	102	241	637	1
14	24	38	102	249	668	1
14	24	38	102	255	668	1
14	24	45	102	255	668	1
14	24	45	103	255	668	1
14	24	45	109	255	668	1
14	24	45	109	255	670	1
14	24	45	109	255	679	1
14	24	45	109	256	685	1
14	24	45	109	262	692	1
14	24	45	109	262	690	1
14	24	45	109	262	684	1
14	24	45	109	253	669	1
14	24	45	109	253	669	1
14	24	45	101	253	661	1
14	24	45	102	253	661	1
14	24	45	108	253	661	1
14	24	45	100	237	640	1
14	24	45	100	237	618	1
14	24	45	100	223	598	1
14	24	43	92	220	574	1
14	24	37	92	208	541	1
14	16	34	83	186	492	1
14	16	27	71	164	432	1
14	16	27	54	130	347	1
14	16	27	54	125	327	1
6	7	19	46	105	277	1
6	7	19	28	71	189	1
6	7	9	17	35	97	1
6	0	9	9	5	21	1
