-1	6	8	8	21	55	35	1
-1	6	8	22	60	160	104	1
6	6	8	35	83	221	143	1
6	6	15	39	100	257	159	1
6	6	15	45	111	301	193	1
6	6	15	47	123	326	209	1
6	13	22	57	136	354	234	1
6	13	22	57	136	372	237	1
6	13	22	57	151	392	256	1
6	13	22	64	158	418	269	1
6	13	29	64	165	437	281	1
6	13	29	74	173	445	287	1
6	13	29	74	173	459	302	1
6	13	29	74	173	459	302	1
6	13	29	74	173	459	292	1
6	13	29	74	173	445	290	1
6	13	29	72	165	432	281	1
6	13	29	66	162	415	269	1
6	13	29	66	152	392	246	1
6	13	20	66	144	378	246	1
6	13	20	66	142	368	243	1
6	13	20	58	128	341	226	1
6	13	20	51	107	282	191	1
6	11	14	29	62	160	107	1
6	5	7	9	27	64	43	1
6	5	7	9	2	8	9	1
