7	4	7	21	50	124	85	1
7	4	7	23	59	162	112	1
7	4	7	29	72	189	123	1
7	4	7	29	79	212	144	1
7	4	11	29	84	226	154	1
7	4	17	37	92	232	164	1
7	4	17	37	92	238	166	1
7	4	17	37	93	251	174	1
7	4	17	37	99	265	179	1
7	4	17	44	107	279	189	1
7	4	17	44	107	283	189	1
7	11	17	44	107	289	191	1
7	11	17	44	107	289	202	1
7	11	17	44	107	289	207	1
7	11	17	44	107	289	201	1
7	11	17	44	107	289	203	1
7	11	17	44	107	289	191	1
7	11	17	44	107	289	198	1
7	11	17	44	107	273	182	1
7	11	17	44	94	256	174	1
7	11	17	36	88	231	161	1
7	3	14	26	61	170	120	1
-1	3	3	11	26	75	59	1
-1	3	3	3	3	9	0	1
-1	3	3	3	3	2	0	1
