82	232	123	48	22	8	5
327	828	468	183	83	40	5
389	983	563	220	102	44	5
428	1090	613	238	112	50	5
447	1148	637	250	112	50	5
456	1181	652	251	120	50	5
468	1211	668	257	120	50	5
468	1204	661	257	120	50	5
468	1202	662	257	120	50	5
475	1218	663	257	120	50	5
488	1259	683	267	121	57	5
505	1302	711	274	130	57	5
521	1344	730	286	130	57	5
535	1383	744	297	130	57	5
542	1394	744	297	130	64	5
526	1359	725	289	137	64	5
484	1249	661	261	116	55	5
431	1114	579	229	107	49	5
308	790	400	159	70	34	5
132	365	183	72	28	15	5
32	110	55	19	7	4	5
