0	4	6	13	24	21	6	2
0	4	19	43	127	82	34	2
2	11	23	58	170	108	48	2
8	11	29	63	196	127	50	2
8	11	29	79	231	149	64	2
8	18	36	86	250	163	65	2
8	18	36	91	273	170	76	2
8	18	37	98	280	182	76	2
8	18	43	98	287	182	76	2
8	18	43	98	287	182	76	2
8	18	43	98	287	189	76	2
8	18	43	98	287	189	76	2
8	18	43	98	284	189	76	2
8	18	43	98	269	178	73	2
8	18	43	90	258	164	66	2
8	18	35	90	245	164	66	2
8	18	35	79	232	153	66	2
8	18	35	79	213	144	64	2
8	18	35	71	205	139	58	2
8	18	35	71	195	133	50	2
8	10	24	65	172	120	50	2
8	10	24	55	145	98	39	2
8	10	21	42	107	75	32	2
8	7	11	22	56	44	19	2
0	0	3	6	8	15	6	2
